,0,1,2,3,4
139,2021-03-07 13:15:37,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",AjayKum53725335,,en
140,2021-03-07 13:15:31,"RT @mr_rebel_amir: Alright, the #IPL2021 Schedule is finally out. Starts April 9 and ends on 30th May. Chennai, Mumbai, Ahmedabad, Kolkata,…",Amir__Khushroo,"Bihar, India",en
141,2021-03-07 13:14:46,toiling without pay: bengaluru metro workers are frequent victims of wage theft https://t.co/yjF1RywNiE https://t.co/rdLJKAnnHC,KarnatakaRising,"Bengaluru, India",en
142,2021-03-07 13:14:33,RT @prajwalmanipal: How the Bengaluru metro construction industry routinely gets away with not paying its workers. Wage disputes have incre…,SanjeethSRG,,en
143,2021-03-07 13:14:30,"RT @BloodAid: #Bengaluru Need A+ #Blood @ Covid Convalescent Plasma donor @ Apollo Hospital, Sheshadripuram. 
Call 9844320487, 9900157557
#…",KoraWolrd,,en
144,2021-03-07 13:14:20,When will Bengaluru citizens stop dumping garbage at night on streets? Why can't these people handover garbage at d… https://t.co/q0Zn2NbPuu,Equateall,India,en
145,2021-03-07 13:14:00,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",devmanu2007,"बरेली, भारत",en
146,2021-03-07 13:13:54,RT @prajwalmanipal: How the Bengaluru metro construction industry routinely gets away with not paying its workers. Wage disputes have incre…,guzuru,Bangalore,en
147,2021-03-07 13:13:34,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Aman36676756,,en
148,2021-03-07 13:12:50,RT @SandipGhose: @ShoaibDaniyal @saliltripathi The fact is many Bengalis believe (and @ShubhPulok1952 can elaborate more) as per the origin…,Bengaluru_Baba,"Karnataka, India",en
149,2021-03-07 13:12:40,RT @prajwalmanipal: How the Bengaluru metro construction industry routinely gets away with not paying its workers. Wage disputes have incre…,AayushVarma18,haridevpur,en
150,2021-03-07 13:12:33,RT @samyak128: Fascinating framing of the issue. The Partition of Bengal was necessitated by the fact that the Muslim League wanted ALL of…,Bengaluru_Baba,"Karnataka, India",en
151,2021-03-07 13:12:25,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Ahed55872067,,en
152,2021-03-07 13:11:54,Kumaraswamy hits out at attempts to bring petroleum products under GST https://t.co/lUhali2sLX,TOICitiesNews,,en
153,2021-03-07 13:11:44,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",KCPrem16,"Mandawali, New Delhi",en
154,2021-03-07 13:11:42,"RT @AudiPhotography: Evening light. 
Shot from the Kodigehalli Signal, Bengaluru on the phone. https://t.co/oumgXQIYkJ",Venkate36660530,"Tiruvannamalai, India",en
155,2021-03-07 13:11:16,"RT @Bengaluru_10k: You may not get to experience the buzz of Bengaluru’s famed startup scene this year, but you can conquer the city from a…",ChannelsLv,,en
156,2021-03-07 13:10:45,"RT @BrokenCricket: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will host IPL 2021 Interestingly

CSK won't play at Chennai
RCB w…",PatelDictator7,"Sangrampur, India",en
157,2021-03-07 13:10:44,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",paradkar_dipali,,en
158,2021-03-07 13:10:33,RT @prajwalmanipal: How the Bengaluru metro construction industry routinely gets away with not paying its workers. Wage disputes have incre…,MRKSpeak,,en
159,2021-03-07 13:10:32,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",rupeshsaigal,"Hyderabad, India",en
160,2021-03-07 13:10:22,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",AminMir98279743,,en
161,2021-03-07 13:10:14,"RT @Ajith_tweets: Alright, the #IPL2021 Schedule is finally out. Starts April 9 and ends on 30th May. Chennai, Mumbai, Ahmedabad, Kolkata,…",PatelDictator7,"Sangrampur, India",en
162,2021-03-07 13:10:01,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Ramacha65806454,,en
163,2021-03-07 13:09:38,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",NaveenK87400782,,en
164,2021-03-07 13:09:37,RT @SWRRLY: #Speed trial conducted during Commissioner of Railway Safety (CRS) inspection at 110 kmph for 47 km #electrification between Pe…,pradeepkumardpi,Dharmapuri,en
165,2021-03-07 13:09:19,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Sabinab65048137,,en
166,2021-03-07 13:08:35,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Punchok14,,en
167,2021-03-07 13:08:24,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Dharmen78379501,,en
168,2021-03-07 13:08:23,"RT @ITBTGoK: Dear Women Entrepreneurs,  Startup Cell, KITS, Dept. of Electronics, IT and Bt, GoK in association with FKCCI, cordially invit…",Yenepoya_IIC,,en
169,2021-03-07 13:08:20,RT @prajwalmanipal: How the Bengaluru metro construction industry routinely gets away with not paying its workers. Wage disputes have incre…,itsSaiHarsha,India,en
170,2021-03-07 13:08:15,"RT @Bloodpointorg: #Bengaluru  #SOS #COVID19India
Need A+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Apollo Hospital,…",KoraWolrd,,en
171,2021-03-07 13:07:39,"RT @BrokenCricket: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will host IPL 2021 Interestingly

CSK won't play at Chennai
RCB w…",DaniyalHasanRa3,"Jaunpur, India",en
172,2021-03-07 13:07:06,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",jaskara13244354,,en
173,2021-03-07 13:06:43,"RT @Sportskeeda: 🔹 The 56 league matches will be played across 6️⃣ centres - Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai and Kolkata

🔸 Th…",kdevrukhkar1,"Ghatkopar West, Mumbai",en
174,2021-03-07 13:05:51,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",AnandSw70935784,"Gaya, India",en
175,2021-03-07 13:05:50,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",UmeshJa87844597,,en
176,2021-03-07 13:05:44,"RT @BrokenCricket: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will host IPL 2021 Interestingly

CSK won't play at Chennai
RCB w…",meeracinema,,en
177,2021-03-07 13:05:13,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",KashmirSaddam,,en
178,2021-03-07 13:05:10,@iamnandini13 I lived in Mumbai for 33 years . and now 21 years in Bengaluru. I don’t hate Mumbai but I like Bengaluru,SuvarnaVeerappa,"Bengaluru, India",en
179,2021-03-07 13:05:09,"Position - Mechanical Engineer
Company - John Crane
Exp. - 3 to 7 years
Location - Bengaluru, Karnataka, IN
Educati… https://t.co/HhRfSqInDH",MechanicalRockz,ahmedabad,en
180,2021-03-07 13:05:02,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",BWadnere,"नाशिक, महा.पुर्व ",en
181,2021-03-07 13:04:17,"RT @PChauhan2798: Thank you TOI for covering our story. Thank you for putting it so well.
 Please give it a read Everyone to know the full…",shubham_2906,"Bengaluru, India",en
182,2021-03-07 13:04:08,"RT @gcmouli: I will just leave this here. This, in essence, is Koramangala, for you. #Bengaluru #StartupEcosystem https://t.co/x3KxT1boLr",sksathwik,Bangalore,en
183,2021-03-07 13:03:57,RT @prajwalmanipal: How the Bengaluru metro construction industry routinely gets away with not paying its workers. Wage disputes have incre…,irahtnusganesan,"Chennai, India",en
184,2021-03-07 13:03:37,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",PramjeetRajpoot,,en
185,2021-03-07 13:03:29,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Sufiyan74480751,,en
186,2021-03-07 13:03:26,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",VijayKu58754708,,en
187,2021-03-07 13:03:02,RT @Anti420Abhiyan: Dismiss them immediately. https://t.co/Wfcj1ylqyq,Jaybalaji9,,en
188,2021-03-07 13:02:59,"RT @TheJaggi: Watch Bengaluru's dynamic MP @Tejasvi_Surya, Ashok Haranahalli, former AG of Karnataka, and me at a panel discussion on One n…",srjthakur20,,en
189,2021-03-07 13:02:56,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",NileshK24328749,,en
190,2021-03-07 13:02:44,"@ms__rogue @HarshaVasishta @blrcitytraffic No, not happening...
North Indians specifically women get advantage... I… https://t.co/iglkZkfn3J",BLRrocKS,"Bengaluru South, India",en
191,2021-03-07 13:02:39,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",Kailash65091641,"Sikar, India",en
192,2021-03-07 13:02:33,"RT @cricbuzz: The 56 league stage matches have been split in 10 games each in Chennai, Mumbai, Kolkata and Bengaluru, while Delhi and Ahmed…",kannan20203,"Coimbatore, India",en
193,2021-03-07 13:01:55,RT @prajwalmanipal: How the Bengaluru metro construction industry routinely gets away with not paying its workers. Wage disputes have incre…,soofiboss,,en
194,2021-03-07 13:01:38,RT @Jonathan_Zadka: A very moving memorial today at the Jewish Cemetery in Bengaluru commemorating a year of the passing of the late Mrs. S…,47AB,The Netherlands,en
195,2021-03-07 13:01:38,"RT @BrokenCricket: Ahmedabad, Bengaluru, Chennai, Delhi, Mumbai &amp; Kolkata will host IPL 2021 Interestingly

CSK won't play at Chennai
RCB w…",vinothjonty,India,en
196,2021-03-07 13:01:24,"RT @deeputalks: CSK to play five games in Mumbai, four in Delhi, three in Bengaluru and two in Kolkata - 10/14 games at Wankhede, MCS &amp; Ede…",thysubham,"West Bengal, India",en
197,2021-03-07 13:01:22,"RT @Ajith_tweets: Alright, the #IPL2021 Schedule is finally out. Starts April 9 and ends on 30th May. Chennai, Mumbai, Ahmedabad, Kolkata,…",Imrahul19Gupta,,en
198,2021-03-07 13:01:18,RT @Jonathan_Zadka: A very moving memorial today at the Jewish Cemetery in Bengaluru commemorating a year of the passing of the late Mrs. S…,EFLyons,Hong Kong,en
199,2021-03-07 13:01:02,“The role for most women in the tea industry ends with plucking the leaves”—five Indian women who opened tea compan… https://t.co/m3N91wSS6H,Saumya_Ancheri,Mumbai,en
200,2021-03-07 13:01:02,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",MonsterKiran3,,en
201,2021-03-07 13:00:31,"RT @Ajith_tweets: Alright, the #IPL2021 Schedule is finally out. Starts April 9 and ends on 30th May. Chennai, Mumbai, Ahmedabad, Kolkata,…",imNavvyVirat,Warangal,en
202,2021-03-07 13:00:27,"RT @deeputalks: CSK to play five games in Mumbai, four in Delhi, three in Bengaluru and two in Kolkata - 10/14 games at Wankhede, MCS &amp; Ede…",thalari_nagesh,Tirupathi,en
203,2021-03-07 13:00:24,RT @dhanyarajendran: Most of us living in Bengaluru travel by Metro and often question why Metro work is delayed. Let's sit back for a few…,Gomsy7894,,en
204,2021-03-07 13:00:10,RT @prajwalmanipal: How the Bengaluru metro construction industry routinely gets away with not paying its workers. Wage disputes have incre…,Chinmayi,India,en
205,2021-03-07 13:00:02,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",ArbindK27159434,,en
206,2021-03-07 12:59:47,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",GaGajera,"Jam kandorna, India",en
207,2021-03-07 12:59:39,"Had a wonderful time teaching  kids in the slum. 
@bharavase_org has taken initiative to teach underprivileged chil… https://t.co/myiLRX6fMT",mohan_gowda_,Bangalore India,en
208,2021-03-07 12:59:39,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",PrachiThakkar1,Ahmedabad Gujarat India,en
209,2021-03-07 12:59:38,RT @PrasannaLM: My 4 yr old son here in Toronto introduced Kannada to everyone in his Junior KG online class &amp; he also taught them how to s…,raghu36,"ನಮ್ಮ ಬೆಂಗಳೂರು, ಕರುನಾಡು-ಕರ್ನಾಟಕ",en
210,2021-03-07 12:59:23,"RT @TumakuruRailway: #Bengaluru - #Tumakuru Electrification Update:

🚉 Poles erected at Tumakuru Outer (Both side i.e. Bengaluru and Arsike…",katipura,,en
211,2021-03-07 12:59:16,"RT @TumakuruRailway: #Bengaluru - #Tumakuru Electrification Update:

🚉 Poles erected at Tumakuru Outer (Both side i.e. Bengaluru and Arsike…",pollsforhindus,,en
212,2021-03-07 12:59:06,RT @prajwalmanipal: How the Bengaluru metro construction industry routinely gets away with not paying its workers. Wage disputes have incre…,harsh6363,Jaipur | Delhi,en
213,2021-03-07 12:58:40,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",Roshank75067480,,en
214,2021-03-07 12:58:37,A hard-fought 🇮🇳-🇦🇺 thriller Test @ Bengaluru that swung one way &amp; then the other before 🇮🇳 emerged on top #OTD in… https://t.co/0SG0ljNoRF,NorthStandGang,Wankhede Stadium,en
215,2021-03-07 12:58:20,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",PuhupPatel,"NARSINGHPUR(karakbel),M.P.,IND",en
216,2021-03-07 12:57:17,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",sagarba82555352,,en
217,2021-03-07 12:57:17,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",pujagupta8080,India,en
218,2021-03-07 12:57:14,"RT @Ajith_tweets: Lovely people of Bengaluru, RCB will miss playing at the Chinnaswamy this year. ☹️😑
FYI: Punjab Kings and KKR to play 5 g…",CrazyRa09819020,,en
219,2021-03-07 12:57:00,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",Shyam10221037,,en
220,2021-03-07 12:56:50,"RT @AudiPhotography: Evening light. 
Shot from the Kodigehalli Signal, Bengaluru on the phone. https://t.co/oumgXQIYkJ",HangeSumne,outside my comfort zone,en
221,2021-03-07 12:56:49,"RT @AudiPhotography: Evening light. 
Shot from the Kodigehalli Signal, Bengaluru on the phone. https://t.co/oumgXQIYkJ",MsSaltedPeanuts,Madras,en
222,2021-03-07 12:56:33,"RT @RishiPrasadOrg: A door to door Rishi Prasad Campaign at Mahadevpura Area, Bengaluru with the holy inspiration of Sant Shri AsharamJi Ba…",bhav_san77,"Melbourne, Victoria",en
223,2021-03-07 12:56:24,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",ShishpalChahar,,en
224,2021-03-07 12:56:18,RT @prajwalmanipal: How the Bengaluru metro construction industry routinely gets away with not paying its workers. Wage disputes have incre…,sorabhsingh33,,en
225,2021-03-07 12:56:17,"RT @AudiPhotography: Evening light. 
Shot from the Kodigehalli Signal, Bengaluru on the phone. https://t.co/oumgXQIYkJ",Prakash_Talks,,en
226,2021-03-07 12:56:06,"RT @AudiPhotography: Evening light. 
Shot from the Kodigehalli Signal, Bengaluru on the phone. https://t.co/oumgXQIYkJ",24thview,,en
227,2021-03-07 12:55:59,"RT @AudiPhotography: Evening light. 
Shot from the Kodigehalli Signal, Bengaluru on the phone. https://t.co/oumgXQIYkJ",clikith17,"Bangalore, India ",en
228,2021-03-07 12:55:52,"Evening light. 
Shot from the Kodigehalli Signal, Bengaluru on the phone. https://t.co/oumgXQIYkJ",AudiPhotography,Bangalore,en
229,2021-03-07 12:55:50,"RT @gcmouli: I will just leave this here. This, in essence, is Koramangala, for you. #Bengaluru #StartupEcosystem https://t.co/x3KxT1boLr",peakbengaluru,Koramangala🛴HSR🛴Indiranagar,en
230,2021-03-07 12:55:48,RT @prajwalmanipal: How the Bengaluru metro construction industry routinely gets away with not paying its workers. Wage disputes have incre…,anumccartney,,en
231,2021-03-07 12:55:45,"RT @HouseOfFakts: 6000 #Rohingyas identified, 5500 in Jammu alone. 0ver 300 detained &amp; 155 sent to holding centre.

#Rohingyas have settled…",AkhandP46683395,,en
232,2021-03-07 12:55:43,"RT @KhushnumaKashm1: Javid Parsa runs Parsa’s, a restaurant chain that has 27 outlets across #Kashmir, #Noida, #Bengaluru and #Ladakh. This…",RafiyaMir6,,en
